state,year,month,age_group,deaths,population,daily_chance_to_die,days_in_month
Utah,2020,11,35-39 years,31,232459,4.445228334172191e-6,30
Utah,2020,11,40-44 years,54,224678,8.011465297002822e-6,30
Utah,2020,11,45-49 years,45,184379,8.135416723162616e-6,30
Utah,2020,11,50-54 years,56,159034,1.1737532016214562e-5,30
Utah,2020,11,55-59 years,86,156337,1.8336456927449462e-5,30
Utah,2020,11,60-64 years,121,150777,2.6750322219790376e-5,30
Utah,2020,11,65-69 years,156,128887,4.034541885527633e-5,30
Utah,2020,11,70-74 years,193,99696,6.45295030225218e-5,30
Utah,2020,11,75-79 years,232,66361,1.1653430981048105e-4,30
Utah,2020,11,80-84 years,283,42143,2.2384104912638714e-4,30
Utah,2020,11,85+ years,679,38428,5.889802574511641e-4,30
Utah,2020,NA,10-14 years,0,278247,0,31
Utah,2020,NA,15-19 years,0,271683,0,31
Utah,2020,NA,20-24 years,0,278514,0,31
Utah,2020,NA,25-29 years,0,250347,0,31
Utah,2020,NA,30-34 years,0,225354,0,31
Utah,2020,NA,35-39 years,0,232459,0,31
Utah,2020,NA,40-44 years,0,224678,0,31
Utah,2020,NA,45-49 years,0,184379,0,31
Utah,2020,NA,50-54 years,0,159034,0,31
Utah,2020,NA,55-59 years,0,156337,0,31
Utah,2020,NA,60-64 years,0,150777,0,31
Utah,2020,NA,65-69 years,0,128887,0,31
Utah,2020,NA,70-74 years,0,99696,0,31
Utah,2020,NA,75-79 years,0,66361,0,31
Utah,2020,NA,80-84 years,0,42143,0,31
Utah,2020,NA,85+ years,0,38428,0,31
Utah,2021,01,10-14 years,0,277191,0,31
Utah,2021,01,15-19 years,19,272090,2.2525753456813983e-6,31
Utah,2021,01,20-24 years,21,291471,2.3241398109544678e-6,31
Utah,2021,01,25-29 years,23,254166,2.919098084995506e-6,31
Utah,2021,01,30-34 years,22,233278,3.042196089450521e-6,31
Utah,2021,01,35-39 years,38,230557,5.316717564909776e-6,31
Utah,2021,01,40-44 years,51,232414,7.078580852799662e-6,31
Utah,2021,01,45-49 years,68,189260,1.1590132025239217e-5,31
Utah,2021,01,50-54 years,60,166315,1.1637458262740835e-5,31
Utah,2021,01,55-59 years,103,154493,2.1506350741854262e-5,31
Utah,2021,01,60-64 years,118,153979,2.4720589255049232e-5,31
Utah,2021,01,65-69 years,164,133543,3.9615124571450106e-5,31
Utah,2021,01,70-74 years,238,106504,7.208573720084419e-5,31
Utah,2021,01,75-79 years,256,68482,1.2058737355989942e-4,31
Utah,2021,01,80-84 years,287,43257,2.140246553420032e-4,31
Utah,2021,01,85+ years,639,38668,5.330739429452377e-4,31
Utah,2021,05,10-14 years,0,277191,0,31
Utah,2021,05,15-19 years,14,272090,1.659792359975767e-6,31
Utah,2021,05,20-24 years,21,291471,2.3241398109544678e-6,31
Utah,2021,05,25-29 years,15,254166,1.9037596206492429e-6,31
Utah,2021,05,30-34 years,29,233278,4.010167572457505e-6,31
Utah,2021,05,35-39 years,35,230557,4.896976704522162e-6,31
Utah,2021,05,40-44 years,38,232414,5.2742367138507285e-6,31
Utah,2021,05,45-49 years,53,189260,9.03348525496586e-6,31
Utah,2021,05,50-54 years,59,166315,1.1443500625028488e-5,31
Utah,2021,05,55-59 years,76,154493,1.5868763654183727e-5,31
Utah,2021,05,60-64 years,114,153979,2.3882603178606887e-5,31
Utah,2021,05,65-69 years,139,133543,3.357623363068027e-5,31
Utah,2021,05,70-74 years,178,106504,5.3912862276261625e-5,31
Utah,2021,05,75-79 years,176,68482,8.290381932243085e-5,31
Utah,2021,05,80-84 years,242,43257,1.8046678255318737e-4,31
Utah,2021,05,85+ years,458,38668,3.8207803735355064e-4,31
Utah,2021,10,10-14 years,0,277191,0,31
Utah,2021,10,15-19 years,12,272090,1.4226791656935147e-6,31
Utah,2021,10,20-24 years,14,291471,1.5494265406363118e-6,31
Utah,2021,10,25-29 years,22,254166,2.792180776952223e-6,31
Utah,2021,10,30-34 years,36,233278,4.97813905546449e-6,31
Utah,2021,10,35-39 years,47,230557,6.5759401460726176e-6,31
Utah,2021,10,40-44 years,64,232414,8.882924991748596e-6,31
Utah,2021,10,45-49 years,56,189260,9.544814609020532e-6,31
Utah,2021,10,50-54 years,70,166315,1.3577034639864308e-5,31
Utah,2021,10,55-59 years,138,154493,2.8814334003649397e-5,31
Utah,2021,10,60-64 years,146,153979,3.0586491790145664e-5,31
Utah,2021,10,65-69 years,196,133543,4.734490497563549e-5,31
Utah,2021,10,70-74 years,235,106504,7.117709345461506e-5,31
Utah,2021,10,75-79 years,261,68482,1.229425956997412e-4,31
Utah,2021,10,80-84 years,222,43257,1.6555217242482476e-4,31
Utah,2021,10,85+ years,594,38668,4.955335244279675e-4,31
Utah,2021,12,10-14 years,0,277191,0,31
Utah,2021,12,15-19 years,17,272090,2.0154621513991457e-6,31
Utah,2021,12,20-24 years,15,291471,1.660099864967477e-6,31
Utah,2021,12,25-29 years,17,254166,2.1575942367358088e-6,31
Utah,2021,12,30-34 years,32,233278,4.425012493746213e-6,31
Utah,2021,12,35-39 years,30,230557,4.197408603876139e-6,31
Utah,2021,12,40-44 years,52,232414,7.2173765557957336e-6,31
Utah,2021,12,45-49 years,57,189260,9.715257727038756e-6,31
Utah,2021,12,50-54 years,71,166315,1.3770992277576655e-5,31
Utah,2021,12,55-59 years,101,154493,2.108875169832311e-5,31
Utah,2021,12,60-64 years,155,153979,3.247196046214094e-5,31
Utah,2021,12,65-69 years,181,133543,4.3721570411173594e-5,31
Utah,2021,12,70-74 years,216,106504,6.542234972849725e-5,31
Utah,2021,12,75-79 years,270,68482,1.2718199555145643e-4,31
Utah,2021,12,80-84 years,272,43257,2.0283869774573125e-4,31
Utah,2021,12,85+ years,595,38668,4.963677559505735e-4,31
Utah,2021,02,10-14 years,0,277191,0,28
Utah,2021,02,15-19 years,0,272090,0,28
Utah,2021,02,20-24 years,21,291471,2.5731547906995894e-6,28
Utah,2021,02,25-29 years,18,254166,2.5292806388625658e-6,28
Utah,2021,02,30-34 years,28,233278,4.286730853316644e-6,28
Utah,2021,02,35-39 years,26,230557,4.0275134937192476e-6,28
Utah,2021,02,40-44 years,41,232414,6.300333518143117e-6,28
Utah,2021,02,45-49 years,39,189260,7.359490345858305e-6,28
Utah,2021,02,50-54 years,53,166315,1.1381157098620947e-5,28
Utah,2021,02,55-59 years,71,154493,1.641313383592969e-5,28
Utah,2021,02,60-64 years,119,153979,2.76011663928198e-5,28
Utah,2021,02,65-69 years,123,133543,3.2894701653079104e-5,28
Utah,2021,02,70-74 years,182,106504,6.103057162172313e-5,28
Utah,2021,02,75-79 years,204,68482,1.0638874865971037e-4,28
Utah,2021,02,80-84 years,212,43257,1.7503360314928386e-4,28
Utah,2021,02,85+ years,514,38668,4.747373243287177e-4,28
Utah,2021,07,10-14 years,0,277191,0,31
Utah,2021,07,15-19 years,16,272090,1.8969055542580194e-6,31
Utah,2021,07,20-24 years,12,291471,1.3280798919739816e-6,31
Utah,2021,07,25-29 years,30,254166,3.8075192412984857e-6,31
Utah,2021,07,30-34 years,27,233278,3.733604291598367e-6,31
Utah,2021,07,35-39 years,51,230557,7.135594626589436e-6,31
Utah,2021,07,40-44 years,46,232414,6.384602337819303e-6,31
Utah,2021,07,45-49 years,57,189260,9.715257727038756e-6,31
Utah,2021,07,50-54 years,70,166315,1.3577034639864308e-5,31
Utah,2021,07,55-59 years,90,154493,1.879195695890178e-5,31
Utah,2021,07,60-64 years,137,153979,2.870102311815038e-5,31
Utah,2021,07,65-69 years,144,133543,3.478401181883424e-5,31
Utah,2021,07,70-74 years,162,106504,4.906676229637294e-5,31
Utah,2021,07,75-79 years,183,68482,8.620113031820936e-5,31
Utah,2021,07,80-84 years,247,43257,1.84195435085278e-4,31
Utah,2021,07,85+ years,522,38668,4.35468854800335e-4,31
Utah,2021,06,10-14 years,0,277191,0,30
Utah,2021,06,15-19 years,19,272090,2.3276611905374447e-6,30
Utah,2021,06,20-24 years,23,291471,2.630336008270691e-6,30
Utah,2021,06,25-29 years,25,254166,3.278697124451474e-6,30
Utah,2021,06,30-34 years,31,233278,4.429621881760531e-6,30
Utah,2021,06,35-39 years,39,230557,5.6385188912069466e-6,30
Utah,2021,06,40-44 years,29,232414,4.159244566448952e-6,30
Utah,2021,06,45-49 years,61,189260,1.0743597872415372e-5,30
Utah,2021,06,50-54 years,68,166315,1.36287566765876e-5,30
Utah,2021,06,55-59 years,92,154493,1.9849874535847364e-5,30
Utah,2021,06,60-64 years,123,153979,2.662700757895557e-5,30
Utah,2021,06,65-69 years,149,133543,3.719151634055448e-5,30
Utah,2021,06,70-74 years,156,106504,4.8824457297378505e-5,30
Utah,2021,06,75-79 years,187,68482,9.102148496441888e-5,30
Utah,2021,06,80-84 years,186,43257,1.433294033335645e-4,30
Utah,2021,06,85+ years,463,38668,3.991241681321334e-4,30
Utah,2021,03,10-14 years,0,277191,0,31
Utah,2021,03,15-19 years,0,272090,0,31
Utah,2021,03,20-24 years,19,291471,2.1027931622921374e-6,31
Utah,2021,03,25-29 years,15,254166,1.9037596206492429e-6,31
Utah,2021,03,30-34 years,20,233278,2.765632808591383e-6,31
Utah,2021,03,35-39 years,32,230557,4.477235844134548e-6,31
Utah,2021,03,40-44 years,44,232414,6.107010931827159e-6,31
Utah,2021,03,45-49 years,42,189260,7.158610956765398e-6,31
Utah,2021,03,50-54 years,53,166315,1.0279754798754404e-5,31
Utah,2021,03,55-59 years,74,154493,1.5451164610652574e-5,31
Utah,2021,03,60-64 years,118,153979,2.4720589255049232e-5,31
Utah,2021,03,65-69 years,138,133543,3.3334677993049476e-5,31
Utah,2021,03,70-74 years,152,106504,4.603794980894251e-5,31
Utah,2021,03,75-79 years,202,68482,9.515097444960814e-5,31
Utah,2021,03,80-84 years,249,43257,1.8568689609811426e-4,31
Utah,2021,03,85+ years,511,38668,4.2629230805166896e-4,31
Utah,2021,09,10-14 years,0,277191,0,30
Utah,2021,09,15-19 years,11,272090,1.347593320837468e-6,30
Utah,2021,09,20-24 years,24,291471,2.7446984434128952e-6,30
Utah,2021,09,25-29 years,19,254166,2.49180981458312e-6,30
Utah,2021,09,30-34 years,33,233278,4.715403938648308e-6,30
Utah,2021,09,35-39 years,47,230557,6.795138150941705e-6,30
Utah,2021,09,40-44 years,48,232414,6.884266868605162e-6,30
Utah,2021,09,45-49 years,57,189260,1.003909965127338e-5,30
Utah,2021,09,50-54 years,83,166315,1.663510006112898e-5,30
Utah,2021,09,55-59 years,102,154493,2.200746959409164e-5,30
Utah,2021,09,60-64 years,142,153979,3.074012257082676e-5,30
Utah,2021,09,65-69 years,196,133543,4.892306847482334e-5,30
Utah,2021,09,70-74 years,212,106504,6.635118555797592e-5,30
Utah,2021,09,75-79 years,212,68482,1.0319013268693477e-4,30
Utah,2021,09,80-84 years,248,43257,1.9110587111141933e-4,30
Utah,2021,09,85+ years,544,38668,4.689493465742561e-4,30
Utah,2021,04,10-14 years,0,277191,0,30
Utah,2021,04,15-19 years,0,272090,0,30
Utah,2021,04,20-24 years,14,291471,1.6010740919908555e-6,30
Utah,2021,04,25-29 years,17,254166,2.2295140446270023e-6,30
Utah,2021,04,30-34 years,27,233278,3.858057767984979e-6,30
Utah,2021,04,35-39 years,38,230557,5.493941483740102e-6,30
Utah,2021,04,40-44 years,41,232414,5.880311283600242e-6,30
Utah,2021,04,45-49 years,55,189260,9.686850540702384e-6,30
Utah,2021,04,50-54 years,49,166315,9.820721722835183e-6,30
Utah,2021,04,55-59 years,83,154493,1.790803898342751e-5,30
Utah,2021,04,60-64 years,117,153979,2.5328129160469933e-5,30
Utah,2021,04,65-69 years,151,133543,3.769073132499145e-5,30
Utah,2021,04,70-74 years,182,106504,5.6961866846941584e-5,30
Utah,2021,04,75-79 years,181,68482,8.810100951101507e-5,30
Utah,2021,04,80-84 years,203,43257,1.564294025629763e-4,30
Utah,2021,04,85+ years,448,38668,3.8619357953174026e-4,30
Utah,2021,08,10-14 years,0,277191,0,31
Utah,2021,08,15-19 years,12,272090,1.4226791656935147e-6,31
Utah,2021,08,20-24 years,18,291471,1.9921198379609722e-6,31
Utah,2021,08,25-29 years,38,254166,4.822857705644749e-6,31
Utah,2021,08,30-34 years,27,233278,3.733604291598367e-6,31
Utah,2021,08,35-39 years,35,230557,4.896976704522162e-6,31
Utah,2021,08,40-44 years,63,232414,8.744129288752523e-6,31
Utah,2021,08,45-49 years,49,189260,8.351712782892966e-6,31
Utah,2021,08,50-54 years,73,166315,1.4158907553001348e-5,31
Utah,2021,08,55-59 years,91,154493,1.9000756480667358e-5,31
Utah,2021,08,60-64 years,155,153979,3.247196046214094e-5,31
Utah,2021,08,65-69 years,169,133543,4.0822902759604074e-5,31
Utah,2021,08,70-74 years,186,106504,5.6335912266205965e-5,31
Utah,2021,08,75-79 years,231,68482,1.0881126286069049e-4,31
Utah,2021,08,80-84 years,254,43257,1.8941554863020492e-4,31
Utah,2021,08,85+ years,514,38668,4.28795002619487e-4,31
Utah,2021,11,10-14 years,10,277191,1.2025402460156835e-6,30
Utah,2021,11,15-19 years,0,272090,0,30
Utah,2021,11,20-24 years,13,291471,1.4867116568486517e-6,30
Utah,2021,11,25-29 years,27,254166,3.5409928944075917e-6,30
Utah,2021,11,30-34 years,28,233278,4.000948796428868e-6,30
Utah,2021,11,35-39 years,47,230557,6.795138150941705e-6,30
Utah,2021,11,40-44 years,39,232414,5.5934668307416934e-6,30
Utah,2021,11,45-49 years,54,189260,9.510725985416888e-6,30
Utah,2021,11,50-54 years,69,166315,1.3829179568890359e-5,30
Utah,2021,11,55-59 years,113,154493,2.4380824158160348e-5,30
Utah,2021,11,60-64 years,140,153979,3.030716309799821e-5,30
Utah,2021,11,65-69 years,186,133543,4.6426993552638476e-5,30
Utah,2021,11,70-74 years,213,106504,6.666416284834372e-5,30
Utah,2021,11,75-79 years,239,68482,1.1633227222725193e-4,30
Utah,2021,11,80-84 years,267,43257,2.0574704672076196e-4,30
Utah,2021,11,85+ years,550,38668,4.741215820144133e-4,30
Utah,2021,NA,10-14 years,0,277191,0,31
Utah,2021,NA,15-19 years,0,272090,0,31
Utah,2021,NA,20-24 years,0,291471,0,31
Utah,2021,NA,25-29 years,0,254166,0,31
Utah,2021,NA,30-34 years,0,233278,0,31
Utah,2021,NA,35-39 years,0,230557,0,31
Utah,2021,NA,40-44 years,0,232414,0,31
Utah,2021,NA,45-49 years,0,189260,0,31
Utah,2021,NA,50-54 years,0,166315,0,31
Utah,2021,NA,55-59 years,0,154493,0,31
Utah,2021,NA,60-64 years,0,153979,0,31
Utah,2021,NA,65-69 years,0,133543,0,31
Utah,2021,NA,70-74 years,0,106504,0,31
Utah,2021,NA,75-79 years,0,68482,0,31
Utah,2021,NA,80-84 years,0,43257,0,31
Utah,2021,NA,85+ years,0,38668,0,31
Vermont,2020,01,10-14 years,0,34809,0,31
Vermont,2020,01,15-19 years,0,42675,0,31
Vermont,2020,01,20-24 years,0,45887,0,31
Vermont,2020,01,25-29 years,0,38531,0,31
Vermont,2020,01,30-34 years,0,37969,0,31
Vermont,2020,01,35-39 years,0,38822,0,31
Vermont,2020,01,40-44 years,0,36575,0,31
Vermont,2020,01,45-49 years,0,37476,0,31
Vermont,2020,01,50-54 years,14,41735,1.0820963297611273e-5,31
Vermont,2020,01,55-59 years,26,48100,1.7436791630340016e-5,31
Vermont,2020,01,60-64 years,40,49284,2.6181368814324352e-5,31
Vermont,2020,01,65-69 years,58,44125,4.240153522799963e-5,31
Vermont,2020,01,70-74 years,43,35416,3.916582262800848e-5,31
Vermont,2020,01,75-79 years,75,22865,1.058104018679063e-4,31
Vermont,2020,01,80-84 years,63,13816,1.470945327530493e-4,31
Vermont,2020,01,85+ years,173,14406,3.873833931202501e-4,31
Vermont,2020,05,10-14 years,0,34809,0,31
Vermont,2020,05,15-19 years,0,42675,0,31
Vermont,2020,05,20-24 years,0,45887,0,31
Vermont,2020,05,25-29 years,0,38531,0,31
Vermont,2020,05,30-34 years,0,37969,0,31
Vermont,2020,05,35-39 years,0,38822,0,31
Vermont,2020,05,40-44 years,0,36575,0,31
Vermont,2020,05,45-49 years,13,37476,1.1189957271578541e-5,31
Vermont,2020,05,50-54 years,20,41735,1.545851899658753e-5,31
Vermont,2020,05,55-59 years,25,48100,1.6766145798403863e-5,31
Vermont,2020,05,60-64 years,45,49284,2.9454039916114894e-5,31
Vermont,2020,05,65-69 years,48,44125,3.509092570593073e-5,31
Vermont,2020,05,70-74 years,52,35416,4.736332038735909e-5,31
Vermont,2020,05,75-79 years,64,22865,9.029154292728003e-5,31
Vermont,2020,05,80-84 years,69,13816,1.6110353587238732e-4,31
Vermont,2020,05,85+ years,148,14406,3.3140313399882665e-4,31
Vermont,2020,10,10-14 years,0,34809,0,31
Vermont,2020,10,15-19 years,0,42675,0,31
Vermont,2020,10,20-24 years,0,45887,0,31
Vermont,2020,10,25-29 years,0,38531,0,31
Vermont,2020,10,30-34 years,0,37969,0,31
Vermont,2020,10,35-39 years,0,38822,0,31
Vermont,2020,10,40-44 years,0,36575,0,31
Vermont,2020,10,45-49 years,0,37476,0,31
Vermont,2020,10,50-54 years,18,41735,1.3912667096928778e-5,31
Vermont,2020,10,55-59 years,27,48100,1.8107437462276173e-5,31
Vermont,2020,10,60-64 years,40,49284,2.6181368814324352e-5,31
Vermont,2020,10,65-69 years,50,44125,3.6553047610344514e-5,31
Vermont,2020,10,70-74 years,44,35416,4.007665571238077e-5,31
Vermont,2020,10,75-79 years,67,22865,9.45239590019963e-5,31
Vermont,2020,10,80-84 years,71,13816,1.6577320357883334e-4,31
Vermont,2020,10,85+ years,177,14406,3.963402345796778e-4,31
Vermont,2020,12,10-14 years,0,34809,0,31
Vermont,2020,12,15-19 years,0,42675,0,31
Vermont,2020,12,20-24 years,0,45887,0,31
Vermont,2020,12,25-29 years,0,38531,0,31
Vermont,2020,12,30-34 years,0,37969,0,31
Vermont,2020,12,35-39 years,0,38822,0,31
Vermont,2020,12,40-44 years,0,36575,0,31
Vermont,2020,12,45-49 years,13,37476,1.1189957271578541e-5,31
Vermont,2020,12,50-54 years,14,41735,1.0820963297611273e-5,31
Vermont,2020,12,55-59 years,22,48100,1.4754208302595399e-5,31
Vermont,2020,12,60-64 years,46,49284,3.0108574136473004e-5,31
Vermont,2020,12,65-69 years,59,44125,4.313259618020653e-5,31
Vermont,2020,12,70-74 years,64,35416,5.8293317399826574e-5,31
Vermont,2020,12,75-79 years,77,22865,1.086320125843838e-4,31
Vermont,2020,12,80-84 years,80,13816,1.8678670825784038e-4,31
Vermont,2020,12,85+ years,210,14406,4.7023417661995676e-4,31
Vermont,2020,02,10-14 years,0,34809,0,29
Vermont,2020,02,15-19 years,0,42675,0,29
Vermont,2020,02,20-24 years,0,45887,0,29
Vermont,2020,02,25-29 years,0,38531,0,29
Vermont,2020,02,30-34 years,0,37969,0,29
Vermont,2020,02,35-39 years,0,38822,0,29
Vermont,2020,02,40-44 years,0,36575,0,29
Vermont,2020,02,45-49 years,0,37476,0,29
Vermont,2020,02,50-54 years,0,41735,0,29
Vermont,2020,02,55-59 years,23,48100,1.648863717829235e-5,29
Vermont,2020,02,60-64 years,38,49284,2.658763143385697e-5,29
Vermont,2020,02,65-69 years,32,44125,2.500732636514604e-5,29
Vermont,2020,02,70-74 years,55,35416,5.355070375361224e-5,29
Vermont,2020,02,75-79 years,68,22865,1.0255095500576849e-4,29
Vermont,2020,02,80-84 years,78,13816,1.9467683645149053e-4,29
Vermont,2020,02,85+ years,187,14406,4.4761043051985043e-4,29
Vermont,2020,07,10-14 years,0,34809,0,31
Vermont,2020,07,15-19 years,0,42675,0,31
Vermont,2020,07,20-24 years,0,45887,0,31
Vermont,2020,07,25-29 years,0,38531,0,31
Vermont,2020,07,30-34 years,0,37969,0,31
Vermont,2020,07,35-39 years,0,38822,0,31
Vermont,2020,07,40-44 years,0,36575,0,31
Vermont,2020,07,45-49 years,17,37476,1.4633021047448862e-5,31
Vermont,2020,07,50-54 years,13,41735,1.0048037347781896e-5,31
Vermont,2020,07,55-59 years,31,48100,2.079002079002079e-5,31
Vermont,2020,07,60-64 years,37,49284,2.4217766153250023e-5,31
Vermont,2020,07,65-69 years,47,44125,3.435986475372384e-5,31
Vermont,2020,07,70-74 years,64,35416,5.8293317399826574e-5,31
Vermont,2020,07,75-79 years,53,22865,7.477268398665378e-5,31
Vermont,2020,07,80-84 years,43,13816,1.003978556885892e-4,31
Vermont,2020,07,85+ years,148,14406,3.3140313399882665e-4,31
Vermont,2020,06,10-14 years,0,34809,0,30
Vermont,2020,06,15-19 years,0,42675,0,30
Vermont,2020,06,20-24 years,0,45887,0,30
Vermont,2020,06,25-29 years,0,38531,0,30
Vermont,2020,06,30-34 years,0,37969,0,30
Vermont,2020,06,35-39 years,0,38822,0,30
Vermont,2020,06,40-44 years,0,36575,0,30
Vermont,2020,06,45-49 years,0,37476,0,30
Vermont,2020,06,50-54 years,15,41735,1.1980352222355337e-5,30
Vermont,2020,06,55-59 years,16,48100,1.1088011088011088e-5,30
Vermont,2020,06,60-64 years,35,49284,2.3672320969618268e-5,30
Vermont,2020,06,65-69 years,51,44125,3.852691218130312e-5,30
Vermont,2020,06,70-74 years,67,35416,6.30600105413749e-5,30
Vermont,2020,06,75-79 years,68,22865,9.913258983890954e-5,30
Vermont,2020,06,80-84 years,55,13816,1.326963906581741e-4,30
Vermont,2020,06,85+ years,163,14406,3.771576657874034e-4,30
Vermont,2020,03,10-14 years,0,34809,0,31
Vermont,2020,03,15-19 years,0,42675,0,31
Vermont,2020,03,20-24 years,0,45887,0,31
Vermont,2020,03,25-29 years,0,38531,0,31
Vermont,2020,03,30-34 years,0,37969,0,31
Vermont,2020,03,35-39 years,11,38822,9.140145012555236e-6,31
Vermont,2020,03,40-44 years,0,36575,0,31
Vermont,2020,03,45-49 years,0,37476,0,31
Vermont,2020,03,50-54 years,20,41735,1.545851899658753e-5,31
Vermont,2020,03,55-59 years,22,48100,1.4754208302595399e-5,31
Vermont,2020,03,60-64 years,39,49284,2.5526834593966242e-5,31
Vermont,2020,03,65-69 years,45,44125,3.289774284931006e-5,31
Vermont,2020,03,70-74 years,61,35416,5.5560818146709706e-5,31
Vermont,2020,03,75-79 years,82,22865,1.1568603937557755e-4,31
Vermont,2020,03,80-84 years,85,13816,1.984608775239554e-4,31
Vermont,2020,03,85+ years,201,14406,4.500812833362443e-4,31
Vermont,2020,09,10-14 years,0,34809,0,30
Vermont,2020,09,15-19 years,0,42675,0,30
Vermont,2020,09,20-24 years,0,45887,0,30
Vermont,2020,09,25-29 years,0,38531,0,30
Vermont,2020,09,30-34 years,0,37969,0,30
Vermont,2020,09,35-39 years,11,38822,9.444816512973743e-6,30
Vermont,2020,09,40-44 years,12,36575,1.0936431989063568e-5,30
Vermont,2020,09,45-49 years,0,37476,0,30
Vermont,2020,09,50-54 years,20,41735,1.597380296314045e-5,30
Vermont,2020,09,55-59 years,25,48100,1.7325017325017324e-5,30
Vermont,2020,09,60-64 years,28,49284,1.8937856775694613e-5,30
Vermont,2020,09,65-69 years,40,44125,3.0217186024551464e-5,30
Vermont,2020,09,70-74 years,51,35416,4.80009035464197e-5,30
